Reference area,AT:Austria,AU:Australia,BE:Belgium,CA:Canada,CH:Switzerland,DE:Germany,DK:Denmark,ES:Spain,FI:Finland,FR:France,GB:United Kingdom,GR:Greece,HK:Hong Kong SAR,IE:Ireland,IT:Italy,JP:Japan,KR:Korea,NL:Netherlands,NO:Norway,NZ:New Zealand,PT:Portugal,SE:Sweden,SG:Singapore,TW:Chinese Taipei,US:United States,XM:Euro area,AT:Austria,AU:Australia,BE:Belgium,CA:Canada,CH:Switzerland,DE:Germany,DK:Denmark,ES:Spain,FI:Finland,FR:France,GB:United Kingdom,GR:Greece,HK:Hong Kong SAR,IE:Ireland,IT:Italy,JP:Japan,KR:Korea,MX:Mexico,NL:Netherlands,NO:Norway,NZ:New Zealand,PT:Portugal,SE:Sweden,SG:Singapore,TW:Chinese Taipei,US:United States,XM:Euro area
1980-01,85.2,161.39,106.14,107.63,70.64,78.1,95.43,171.92,113.37,114.79,115.99,620.26,179.47,121.19,179.03,41.51,231.76,85.29,113.29,142.88,260.35,164.84,87.48,103.98,110.62,124.74,95.55,110.07,115.16,101.77,94.38,112.77,92.27,100.92,106.86,114.6,102.63,87.68,102.34,84.25,94.04,78.7,116.73,102.95,106.06,91.44,85.85,69.45,135.74,121.15,112.58,98.24,117.93
1980-02,85.27,162.42,105.8,108.85,69.51,77.78,95.14,171.99,113.6,114.2,118.72,617.89,180.47,120.13,179.76,40.76,222.08,85.06,115.08,143.24,270.71,165.53,88.48,105.28,111.91,123.87,95.31,110.07,114.28,102.67,91.78,112.36,91.66,100.58,107.33,113.83,105.2,86.42,105.94,83.81,94.64,76.6,115.28,104.3,105.46,93.14,86.17,72.94,136.59,122.78,114.69,99.27,117
1980-03,84.71,163.83,104.94,108.19,67.23,76.56,93.67,173.23,114.37,113.25,118.81,626.59,179.97,118.09,176.85,40.85,225.11,84.32,115.81,142.42,275.94,165.18,87.91,107.3,114.92,120.97,94.33,110.91,112.56,101.38,88.34,109.99,90.83,100.89,108.15,113.26,105.77,89.71,104.78,83.52,93.28,76.21,120.29,105.92,104.66,94.41,86.01,74.52,135.74,122.07,116.31,102.38,113.68
1980-04,84.7,164.7,105.4,107.19,68.05,76.21,93.29,168.38,116.2,113.57,120.24,602.68,181.73,117.98,175.34,40.83,223.61,83.88,116.18,141.85,275.62,165.42,87.15,107.7,115.7,119.78,93.82,111.25,111.82,99.96,88.72,108.65,90,97.79,110.74,113.66,109.59,87.92,103.81,84.55,93.05,76.77,118.96,106.84,104.07,94.27,85.74,74.32,135.16,119.62,115.86,102.91,111.9
1980-05,85.01,164.51,106.02,106.95,69.31,76.79,93.76,164.17,115.71,113.72,120.77,567.62,178.3,118.21,175.31,44,213.08,84.12,115.53,140.5,272.36,165.61,87.25,103.72,111.17,119.84,93.96,111.05,112.01,99.94,90.27,109.23,91.05,95.3,110.69,113.93,110.27,83.13,101.52,85.91,93.31,82.52,116.24,106.16,103.84,94.03,85.29,72.9,134.68,118.09,112.76,99.12,111.62
1980-06,85.09,165.09,106.24,108.33,69.54,76.67,94.32,163.85,115.56,114.09,120.83,557.56,175.05,118.77,174.43,45.77,207,84.39,115.18,139.41,269.88,165.1,87.3,101.99,108.87,119.69,94.57,111.21,111.85,101.37,90.27,108.53,91.24,95.95,110.26,114.3,110.73,83.15,98.99,86.84,93.16,85.32,113.41,106.39,103.43,94.34,85,72.45,133.65,118.14,112.99,97.4,111.21
1980-07,85.61,165.95,106.57,108.33,70.18,77.03,94.92,160.81,115.7,114.94,121.89,556.68,175.16,119.76,173.62,44.98,205.18,84.92,115.12,139.14,268.57,165.48,87.76,102.19,108.86,120.4,95.04,111.73,112.73,101.87,90.77,108.2,92.82,94.74,110.34,116,111.8,81.84,101.24,87.51,93.68,83.52,112.82,108.68,104.31,94.52,85.43,72.2,134.11,119.36,113.52,96.68,112.19
1980-08,85.41,167.37,105.95,108.04,69.4,76.37,94.3,159.86,116.06,114.27,123.85,563.17,175.88,118.83,173.46,44.76,203.65,84.68,115.74,138.87,269.24,166.1,87.85,103.34,110.23,118.71,95.01,112.64,111.71,102.05,89.97,106.66,92.16,94.67,111.54,115.81,113.38,81.62,101.87,86.96,94.31,82.18,113.92,110.48,103.95,95.29,85.85,72.63,134.73,119.63,116.95,97.84,110.46
1980-09,85.26,167.32,105.38,107.17,69.73,76.1,93.91,157.59,115.87,113.68,125.21,565.47,173.64,117.77,172.18,46.69,199.67,84.56,115.87,137.89,268.39,166.25,87.55,102.04,109.05,117.16,94.03,111.98,110.96,100.93,89.72,105.21,91.35,93.54,111.78,115.29,114.35,83.5,100.16,86.1,94.79,86.29,112.86,110.44,103.9,95.32,85.4,71.78,137.65,117.6,118.7,96.55,108.54
1980-10,84.48,167.83,104.31,106.8,69.87,74.95,93,157.67,116.21,112.87,127.75,571.13,171.25,115.15,170.47,48.33,192.93,83.72,115.84,137.26,268.79,167.03,88.54,101.8,109.27,114.19,92.95,112.22,110.12,100.57,89.05,102.82,90.36,93.55,112.35,114.86,116.45,85.8,97.95,84.22,95.03,88.64,111.22,110.97,102.6,95.42,85.46,72.06,139.21,118.63,119.67,96.88,105.85
1980-11,83.81,169.66,103.16,105.99,69.44,74.06,92.32,158.64,116.56,111.45,130.92,568.76,171.8,112.17,168.94,48.29,190.44,82.9,116.61,137.35,269.7,167.89,89.86,103.58,111.77,110.73,91.49,113.54,109.2,100.34,88.67,101.41,89.9,94.26,112.8,113.14,119.47,87.58,98.63,82.5,95.21,87.9,111.27,112.56,100.91,95.8,85.92,72.4,139.69,119.91,121.13,98.96,102.67
1980-12,83.41,170.61,102.51,105.2,68.42,73.56,91.82,156.96,116.53,110.74,130.04,558.33,171.14,110.89,167.9,49.56,189.65,82.25,115.32,135.8,270.46,166.94,89.66,103.6,112.63,109.16,91.13,114.43,108.03,99.19,87.05,100.78,89.14,93.73,112.81,112.6,118.53,88.12,98.03,82.59,95.02,89.15,114.09,114.69,99.51,94.82,85.32,74.13,138.54,118.96,120.35,100,101.44
1981-01,83.05,171.29,101.71,105.61,67.85,72.68,90.81,155.27,116.7,109.88,135.12,555.81,168.85,108.67,166.1,51.65,187.2,81.31,114.64,135.66,270.54,167.15,90.07,103.11,111.91,105.79,91.07,114.56,106.88,100.13,86.1,99.19,87.6,93.43,113.24,111.62,122.3,88.78,97.11,82.19,94.92,92.78,111.22,116.55,98.13,96,85.09,75.31,139.55,118.57,123.95,98.82,98.6
1981-02,82.31,172.41,100.38,105.8,66.54,71.57,89.05,153.9,117.05,108.08,134.86,546.74,168.87,105.87,163.7,51.99,189.53,79.96,116.08,134.86,272.57,168.84,91.8,105.04,115.04,102.23,89.98,115.39,105.47,100.43,84.59,97.49,86.03,92.12,113.03,109.76,122.11,87.23,98.29,80.93,94.39,92.31,112.76,118.84,96.07,96.95,84.87,76.61,142.49,121.54,127.56,101.63,95.15
1981-03,83.37,173.73,100.29,106.61,67.28,73.02,88.88,154.16,117.07,108.07,130.75,544.5,169.81,106.73,161.55,51.22,189.54,80.03,116.69,133.36,271.93,169.01,91.78,104.54,115.52,103.67,91.02,116.3,105.07,101.74,85.3,99.25,86.75,93.22,113.13,109.68,119.19,88.08,99.39,81.87,93.63,90.34,114.22,119.71,96,98.53,84.33,76.27,141.93,120.94,126.6,101.79,96.49
1981-04,83.38,175.13,100.46,107.37,67.26,72.95,88.53,154.62,117.31,107.67,130.48,543.75,170.63,106.34,158.16,50.32,191.23,79.66,117.7,132.84,271.83,169.71,92.69,106,117.48,102.5,90.88,117,104.09,102.3,84.22,98.62,86.49,93.36,113.34,109.76,121.39,88.77,99.6,81.12,92.1,88.75,115.2,121.2,95.41,99.01,84.39,77.51,141.87,123.26,127.73,103.11,95.11
1981-05,82.77,177.45,99.89,107.47,67.33,71.93,87.47,156.04,118.02,104.75,130.74,539.76,171.96,104.5,156.67,50.06,194.26,78.52,118.76,132.53,273.83,170.14,93.16,108.82,121.01,99.06,89.49,118.32,102.66,102.42,84.44,96.98,86.23,93.9,114.45,107,121.5,88.49,100.54,80.13,91.91,88.32,118.7,122.2,93.88,99.55,84.69,78.22,141.94,123.99,129.53,105.98,91.84
1981-06,82.43,180.44,99.31,107.83,69.16,71.42,87.18,155.47,118.07,104.75,126.8,536.03,172.28,104.25,155.42,49.97,196.29,78.14,117.34,130.63,273.26,169.81,94.76,110.21,123.16,97.75,89.18,120.04,102.01,103.6,86.75,95.94,86.28,92.98,115.18,107.41,117.72,88.93,101.23,80.68,91.62,87.41,122.53,122.42,92.98,98.86,84.04,77.6,141.24,126.81,131.49,107.81,90.47
1981-07,82.63,184.53,99.06,108,70.06,71.28,87.38,154.55,118.61,104.92,122.9,535.28,169.56,104.41,155.35,48.77,199.65,78.06,116.67,129.58,272.89,169.7,95.96,112.72,125.89,97.52,89.24,122.36,102.46,103.6,87.59,95.41,86.29,93.28,115.05,108.44,113.46,87.49,100.53,81.71,91.44,84.26,125.08,123.06,92.91,98.95,83.93,79.38,141.13,129.49,134.08,110.57,90.66
1981-08,82.7,186.31,99.08,107.36,69.19,71.07,86.92,154.07,118.96,103.91,121.72,533.4,165.16,104.24,155.15,49.15,201.37,78,117.67,128.6,271.36,169.36,96.64,109.12,127.98,96.71,89.35,123.98,102.32,103.12,87.33,94.65,85.64,93.42,115.05,108.06,112.65,86.09,98.61,82.69,91.45,83.83,127.03,124.41,92.52,99.23,83.93,80.36,141.14,131.59,130.53,112.57,89.78
1981-09,83.83,185,100.65,108.65,71.21,72.74,89.37,154.14,118.63,106.02,116.75,540.8,159.8,107.96,155.94,49.21,198.22,79.72,118.62,126.89,265.36,159.44,96.24,106.98,124.98,101.11,90.07,123.47,104,104.16,89.14,96.43,88.1,93.33,114.99,110.55,107.63,90.17,95,86.81,92.39,84.53,125.27,123.07,94.75,100.03,82.99,79.19,132.68,129.3,128.19,110.07,93.91
1981-10,85.46,183.23,100.91,108.27,75.22,75.1,90.06,152,118.81,104.18,116.48,542.31,159.57,108.45,151.85,48.29,198.32,82.14,118.17,126.55,264.06,153.12,97.89,106.81,124.06,102.74,91.77,123.97,103.86,104.51,93.14,99.24,88.6,92.27,115.83,109.22,107.65,91.96,96.55,88.58,91.03,82.8,124.5,123.37,97.67,99.19,83.26,79.39,127.4,131.44,126.63,108.87,95.91
1981-11,85.17,180.66,100.34,108.98,78.47,74.96,89.62,151.1,119.17,103.02,118.92,539.34,166.13,107.42,150.22,49.69,193.65,82.66,118.66,125.97,262.06,152.71,98.12,105.29,121.86,101.33,90.75,123.46,103.62,105.7,97.25,98.84,88.74,91.81,115.47,108.12,110.47,92.79,100.33,88.46,91.16,84.8,120.22,123.1,97.99,99.43,83.41,79.44,126.76,131.78,123.67,107.02,94.85
1981-12,84.99,178.72,98.92,109.31,77.93,74.55,88.45,150.25,119.69,102.18,120.22,536.5,167.05,106.79,149.55,51.02,191.17,82.39,120.34,125.61,261.46,152.41,98.31,104.68,121.72,99.7,90.48,122.71,102.37,106.08,96.13,98.02,87.71,92.17,115.78,107.3,111.95,93.74,100.27,88.21,91.27,86.83,118.99,124.5,97.31,100.96,83.63,80.64,125.3,132.61,122.41,106.81,93.52
1982-01,85.04,177.77,98.49,109.11,77.89,74.54,87.71,150.33,120.36,101.71,120.73,529.75,164.22,105.75,149.28,50.08,190.84,82.31,120.47,125.2,260.19,152.56,99.19,106.85,123.5,99.21,90.87,121.77,102.01,106.21,95.59,97.95,86.58,93.27,117.39,107,111.89,93.03,99.75,86.79,91.45,84.6,118.77,128.63,96.99,102.97,83.59,80.61,126.91,134.68,125.1,107.67,93.61
1982-02,84.8,177.21,96.28,108.12,78.15,74.31,86.71,151.13,120.88,101.32,121.47,526.18,165.72,104.72,148.97,48.47,194.5,82.09,121.64,125.16,258.16,152.9,99.22,107.76,127.2,98.01,90.59,121.65,99.48,106.32,95.68,97.23,85.67,93.94,117.8,107.16,112.25,91.9,101.7,86.46,92.28,81.57,121.43,113.45,96.78,104.05,84.34,81.94,128.52,133.64,125.52,111.6,92.82
1982-03,85.38,175.43,90.28,107.96,79.57,75.36,85.4,148.12,121.15,101.05,120.6,528.89,169.24,105.33,148.17,47.72,195.66,82.97,122.51,124.58,257.89,153.41,99.8,109.15,128.97,97.35,91.66,120.9,92.97,108.01,97.3,98.05,84.73,92.52,119.11,107.84,111.97,94.72,103.78,88.13,92.31,80.46,123.39,81.71,98.24,106.11,85.06,83.76,128.79,132.83,127.56,114.93,92.63
1982-04,85.75,175.76,89.64,107.95,77.59,76,85.35,148.06,121.64,100.77,119.55,521.02,171.12,104.67,146.97,47.51,195.64,82.78,123,123.74,254.77,153.31,100.17,108.49,130.41,97.32,91.91,121.13,92.75,108.01,94.6,98.34,84.44,92.9,119.33,107.9,112.41,95.26,104.88,88.92,91.47,80.19,122.75,84.78,97.55,106.28,85.51,83.18,128.47,131.95,126.26,115.55,92.52
1982-05,86.13,174.09,90.33,106.58,75.98,76.87,86.42,148.19,121.17,101.77,119.32,510.68,170.44,106.06,147.21,48.45,191.19,83.39,122.15,122.71,253.79,152.73,100.63,105.99,128.12,99.25,91.69,120.15,93.56,107.05,93.06,99.37,85.85,93.55,120.3,108.89,112.09,93.92,105.49,91.02,91.98,81.45,119.95,86.59,97.8,104.72,85.52,82.69,127.48,131.18,123.15,113.58,94.39
1982-06,86.17,175.44,89.8,104.46,74.7,76.93,85.11,147.52,122.32,97.5,121.22,501.08,173.18,104.66,146.36,46.74,194.47,83.7,123.33,123.48,241.52,153.63,101.7,108.37,133.96,96.7,91.38,121.58,93.15,104.93,91.59,99.8,84.55,93.25,120.97,104.16,113.36,94.21,107.37,90.15,91.56,77.82,121.93,89.44,97.43,106.06,86.56,78.61,127.65,132.78,125.24,118.97,92.09
1982-07,86.38,173.51,89.82,105.05,75.36,77.17,84.68,147.52,122.93,94.93,121.63,495.39,173.83,104.37,146.48,46.46,195.15,83.91,122.09,123.89,228.08,153.93,102.29,109.24,135.4,95.53,91.52,121.57,93.51,105.65,92.38,99.76,84.44,94.08,122.06,101.27,113.25,91.76,108.23,89.97,92.44,76.54,122.5,92.29,97.94,106.43,87.4,73.84,128.19,133.01,125.95,120.35,91.19
1982-08,86.56,169.23,89.59,107.5,75.39,77.26,84.33,147.98,123.26,94.57,121.84,494.31,170.56,104.31,146.48,45.93,196.34,84.34,116.88,123.74,225.79,154.63,102.5,108.98,135.92,95.55,91.6,119.41,93.62,108.67,92.93,99.34,84.39,94.73,121.48,100.85,113.11,89.53,105.96,90.09,94.06,76.14,123.32,63.75,98.23,101.57,87.69,74.32,128.83,133.2,129.24,123.45,91.46
1982-09,86.68,167.09,89.1,108.77,75.21,77.43,83.78,148.52,123.41,93.54,122.23,494.14,169.97,103.79,146.12,45.46,198.19,84.88,114.39,123.98,223.49,154.23,102.92,109.78,136.79,95.15,91.25,118.5,93.81,110.28,92.63,99.3,84.38,94.63,120.74,99.54,112.9,91.13,105.7,89.7,94.93,76.29,124.26,60.18,98.83,99.67,88.16,74.19,128.57,133.01,128.16,124.2,91.19
1982-10,87.19,167.24,88.95,109.84,75.39,78.03,85.13,148.19,113.99,94,123.38,496.52,159.93,103.58,145.36,44.52,201.63,85.81,113.81,124.41,222.77,136.24,103.14,111.12,139.07,95.57,91.47,119.19,93.82,111.4,92.44,99.76,86.18,94.64,111.2,99.8,113.79,93.13,100.4,89.42,95.35,74.5,125.35,78.85,99.7,99.01,88.84,73.41,114.37,132.98,127.87,123.68,91.52
1982-11,87.39,167.27,88.99,110.31,75.32,78.22,86.03,145.24,112.17,94.37,119.73,496.2,158.51,104.08,144,45.92,200.5,86,114.6,123.99,220.88,131.27,102.49,109.77,139.25,95.34,91.38,120.37,93.6,112.6,92.32,99.86,87.45,92.58,109.31,100.79,110.65,94.7,100.23,90.15,95.43,76.03,124.14,83.04,99.61,100.09,89.09,73.45,110.7,132.71,125.5,123.14,91.67
1982-12,88.08,166.01,89.51,107.87,77.67,79.82,87.28,131.68,112.02,96.2,114.18,489.32,156.04,105.44,146.15,49.46,192.26,86.52,114.2,122.35,214.93,129.39,101.69,107.25,134.42,97.24,92.12,120.3,93.82,110.42,94.57,101.85,87.92,85.51,110.2,103.34,104.91,94.51,98.84,91.97,97.19,81.71,120.51,79.64,99.82,99.89,88.08,72.96,109.15,132.26,123.12,118.68,94.29
1983-01,88.27,166.71,89.89,108.3,80.29,80.1,87.81,129.74,111.91,96.58,109.83,424.24,154.31,106.63,147.52,51.21,188.31,87.1,113.16,121.29,209.83,128.97,104.09,105.75,132.46,97.77,92.37,121.25,94.84,110.54,97.04,101.98,88.55,85.03,110.4,104.07,100.43,82.56,97.24,93.42,99.02,84.46,118.71,71.15,99.82,99.69,87.07,73.37,110.59,135.04,121.18,117.85,95.37
1983-02,88.21,165.7,89.7,108.77,79.56,80.09,87.52,128.63,112.12,96.54,108.22,416.6,153.93,106.69,147.29,50.86,189.59,86.91,113.79,121.13,215.37,128.96,105.19,106.78,133.92,97.5,92.46,121.09,94.84,111.41,95.9,101.43,88.13,84.3,110.75,104.3,99.08,81.99,99.37,93.96,99.82,83.22,120.16,72.35,99.4,100.49,86.85,76.38,110.18,136.39,123.35,118.69,95.3
1983-03,89.15,153.22,90.87,109.18,78.33,81.65,87.81,126.38,112.07,95.38,105.91,418.83,153.96,106.63,145.28,50.85,189.36,87.24,113.67,115.56,212.12,129.19,105.49,107.07,134.89,98.23,93.34,112.41,96.04,112.85,94.2,102.84,87.84,82.87,111.23,103.65,96.68,85.48,100.07,94.45,99.1,83.46,120,73.22,99.58,100.98,82.72,76.71,110.37,136.1,123.74,118.73,96.22
1983-04,89.03,150.78,89.92,108.77,79.57,81.56,88.11,125.88,112.77,92.21,111.09,423.05,151.47,101.93,144.52,51.21,188.17,86.01,115.11,114.64,207.75,130.17,105.08,107.63,135.66,95.36,92.63,110.85,94.67,111.66,95.35,102.18,88.16,83,112.03,100.8,102.27,86.95,98.98,90.28,98.94,83.86,118.23,74.58,97.89,101.91,81.87,76.29,111.34,134.63,124.26,119.6,93.31
1983-05,88.56,152.23,89.22,109.07,79.87,81,87.07,124.86,113.09,91.36,114.34,425.56,147.34,100.5,143.81,51.87,187.15,85.64,115.92,114.9,207.93,130.58,105.43,107.6,135.51,93.67,91.49,112.03,93.99,111.5,95.32,101.18,87.64,82.26,113.65,100.08,105.1,88.47,95.31,89.43,98.85,85.5,117.17,74.78,97.19,102.44,81.83,75.99,111.83,134.8,122.55,119.63,91.63
1983-06,88.08,154.36,88.66,109.39,79.94,80.39,86.12,123.43,113.81,90.79,115.18,434.69,143.09,99.23,143.49,51.48,188.06,85.38,116.25,115.26,198.58,131.39,105.64,108.62,137.93,92.08,91.13,114.07,93.69,112.72,95.45,100.39,86.56,81.43,115.21,99.66,105.74,90.72,93.41,88.92,98.65,84.04,117.54,75.24,96.59,102.93,82.15,73.55,112.73,134,124.55,121.65,90.31
1983-07,88.05,154.78,88.29,109.62,80.72,80.12,85.51,121.46,114.18,90.7,114.83,438.86,146.06,98.89,143.43,51.64,187.82,85.32,116.6,115.26,181,132.01,105.58,109.65,138.69,91.05,91.18,114.7,93.71,113.16,95.72,99.88,85.56,79.93,115.53,99.94,105.58,90.3,95.77,89.12,99.18,83.62,117.26,76.35,96.54,103.51,82.16,68.22,113.65,134.29,124.07,122.45,89.65
1983-08,87.75,157.6,87.68,110.09,81.08,79.5,84.71,122.09,114.54,89.95,115.58,428.43,142.63,97.66,141.87,51.43,188.61,84.75,117.21,115.91,179.92,132.27,106.45,110.66,140.96,89.31,91.04,117.34,93.55,113.92,96.02,98.98,84.83,81.01,115.48,99.2,106.38,87.56,93.6,88.4,98.04,82.8,117.67,77.04,95.79,103.45,82.6,69.32,114.04,135.25,124.93,124.37,88.11
1983-09,87.93,158.97,87.36,110.23,81.19,79.82,85.09,121.69,114.61,89.92,115.49,412.54,132.37,97.27,140.89,51.96,187.51,85.03,117.92,115.97,178.12,132.09,106.52,110.61,140.95,89.17,90.83,118.63,93.29,113.43,95.66,98.85,85.52,80.75,115.65,99.28,106.13,86.46,88.3,88.1,98.18,84.22,116.25,76.48,95.92,104.34,82.3,70.77,114,134.86,124.34,124.32,87.98
1983-10,88.42,161.29,87.26,109.65,81.9,80.71,85.42,120.43,114.22,89.77,113.52,404.91,128.77,97.69,140.34,53.71,183.97,85.58,117.88,115.26,175.66,131.69,105.14,111.11,138.6,89.75,91.51,121.1,92.75,113.18,96.18,99.3,85.88,80.55,114.97,99.4,104.08,86.46,87.86,88.5,98.73,87.42,113.33,76.02,96.56,104.07,81.57,70.45,113.98,132.07,124.15,122.01,88.7
1983-11,87.79,162.98,86.83,109.58,81.37,79.84,84.88,120.45,114.35,89.34,114.22,400.1,134.54,96.62,139.6,53.66,184.3,84.89,117.88,115.3,174.82,132.11,105.97,113.87,140.05,88.08,90.65,122.99,92.41,112.89,95.82,97.99,85.76,80.97,115.67,98.86,104.73,86.14,91.54,87.75,99.02,86.72,113.26,78.41,95.66,104.03,81.67,71.55,114.61,134.34,126.02,123.19,87.26
1983-12,87.41,161.64,86.48,109.08,81.97,79.45,84.22,120.5,114.54,88.75,112.83,397.7,135.91,96.07,138.95,54.41,184.74,84.45,116.24,115.32,173.18,132.39,106.88,112.13,141.64,86.98,90.36,122,91.95,112.45,96.27,97.44,84.79,81.94,115.38,98.21,103.39,86.93,92.73,87.68,98.62,87.48,113.85,79.67,94.92,102.6,81.81,73.41,115.47,135.88,122.31,124.47,86.47
1984-01,87.14,163.55,85.96,109.21,81.89,79.05,83.83,121.41,114.8,88.1,112.54,390.62,136.98,95.22,138.14,55,185.31,83.97,115.81,115.2,170.91,132.68,107.52,110.97,142.74,85.79,91.78,122.24,91.74,112.66,95.89,96.51,84.08,83.29,115.81,97.51,102.3,86.02,93.89,87.26,98.57,88.22,114.28,82.22,94.13,102.62,81.58,72.96,116.62,137.37,120.48,125.19,85.56
1984-02,87.95,167.23,86.63,108.83,80.94,80.38,84.37,122.71,114.88,88.74,112.39,383.52,135.91,96.4,137.6,54.41,184.16,84.72,115.7,115.07,167.51,132.28,106.76,109.98,141.19,87.77,92.59,123.96,92.65,112.24,94.67,97.87,85.22,83.96,115.82,98.25,102.15,84.49,93.7,88.61,98.83,87.28,113.97,83.41,94.92,102.66,81.47,72.48,115.19,137.45,119.91,123.68,87.49
1984-03,88.75,167,87.44,106.23,80.7,81.37,84.9,122.72,115.15,89.61,110.45,369.42,133.16,97.53,137.96,55.67,181.47,85.58,115.36,114.44,166.46,133.24,106.71,108.28,138.68,89.69,93.42,123.35,93.51,109.47,94.54,98.63,85.54,84.18,116.31,99.47,100.24,83.41,91.35,90.05,99.41,89.24,112.39,84.02,95.91,102.82,81.31,74.35,117.14,135.61,118.09,121.37,89.62
1984-04,88.52,163.08,87.29,105.6,80.22,80.95,84.29,123.92,116.04,89.37,109.13,365.43,133.55,97.23,138.01,56.12,181.73,85.31,115.47,114.4,165.15,133.2,107.4,109.57,139.69,89.19,92.84,120.12,93.54,108.66,93.66,97.69,84.73,84.92,117.49,99.33,99.88,83.62,92.15,89.91,99.74,89.64,112.49,85.29,95.46,102.91,81.63,74.72,117.28,135.95,119.28,122.25,88.98
1984-05,88.08,162.65,86.97,105.05,79.76,80.04,83.82,124.88,116.09,88.57,109.63,365.24,135.77,96.08,137.18,55.52,183.83,84.69,115.58,114.76,163.93,132.91,108.45,111.69,142.82,87.45,91.88,119.53,93.11,107.71,92.59,96.32,84.81,85.74,118.31,98.65,100.44,84.44,93.47,89.11,99.38,89.12,113.06,86.14,94.45,102.54,82.27,73.23,117.42,136.53,122.53,124.67,87.13
1984-06,88.49,159.16,87.15,104.46,79.27,80.46,84.02,124.2,116.07,88.96,108.71,363.67,136.39,96.41,137.44,54.94,184.55,84.9,115.64,114.66,161.69,132.72,108.3,111.81,143.58,88.14,92.82,117.31,93.26,107.6,92.05,96.82,85.28,85.5,118.27,99.2,99.54,85.4,94.57,89.65,99.96,87.24,112.98,87.2,94.38,102.91,82.93,74.2,116.61,136.75,122.55,125.45,88.12
1984-07,88.25,155.1,87.31,103.7,77.66,80,83.88,123.39,116.1,88.6,107.47,364.77,138.88,96.05,137.83,53.73,187.02,84.32,113.68,103.98,157.9,133.86,108.97,115.56,147.73,87.31,92.3,114.5,93.76,106.8,89.78,95.84,84.76,85.97,118.5,99.22,98.02,84.86,96.1,89.51,100.17,85.3,114.16,88.49,93.53,101.49,75.78,74.37,117.63,137.65,125.97,129,87.42
1984-08,87.91,158.6,87.35,105.45,78.05,79.62,83.77,122.26,116.15,88.26,107.82,359.67,139.35,95.91,136.7,54,187.22,84.02,113.36,91.96,159.42,134.29,109.18,116.93,147.68,86.27,92.71,117.48,93.95,108.3,90.37,94.79,84.8,85.49,118.68,99.12,99.08,82.85,96.58,89.28,99.66,84.75,114.92,88.7,93.03,100.72,67.6,76.1,118.65,138.18,127.93,129.46,86.23
1984-09,87.26,158.47,86.79,105.37,78.24,78.65,83.37,122.94,116.17,87.35,106.73,357.52,141.62,95.17,135.17,54.27,189.02,83.19,112.95,91.81,158.45,135.38,110.04,118.51,150.74,84.19,91.52,117.18,93.24,107.79,90.17,93.27,84.64,85.74,118.88,98.15,97.87,84.05,98.22,88.38,98.89,86.09,116.48,89.55,92.15,100.74,67.72,75.66,119.85,137.33,129.16,131.78,83.91
1984-10,87.2,160.58,86.52,105.25,78.58,78.59,83.62,123.24,116.04,87.38,104.63,347.39,143.01,95.37,134.74,54.29,189.26,83.19,111.23,91.54,155.73,135.55,110.63,119.06,152.12,83.87,91.08,118.81,92.82,107.63,90.55,93.19,84.73,85.94,118.66,98.26,96.01,83.17,98.54,88.13,98.91,86.53,115.42,90.67,92.26,98.95,67.84,74.52,119.87,137.39,128.57,132.58,83.8
1984-11,87.52,163.19,87.14,104.99,78.89,79.13,84.19,123.91,116.01,87.88,104.59,346.59,141.51,96.23,134.83,54.6,187.46,83.63,111.25,91.43,152.93,134.63,110.07,117.21,150.25,84.97,91.47,121.33,93.31,107.9,91.21,93.66,85.69,86.59,118.38,98.88,96.11,83.83,97.84,89.02,99.68,86.44,114.19,91.29,92.71,99.03,68.49,74.15,119.53,136.28,125.94,130.91,85.05
1984-12,87.17,162.54,87.07,105.32,78.18,78.43,84.3,124.7,115.85,87.3,102.61,346.8,143.8,96.22,135.15,54.36,188.81,83,111.11,91.29,153.51,134.2,110.89,118.75,153.14,84.01,90.99,121.12,93.28,108.16,90.13,92.73,85.32,87.51,117.93,98.19,93.95,85.26,99.55,89.41,100.25,86.17,114.82,93.59,91.68,98.87,69.12,75.13,120.84,137.05,126.75,132.92,84.22
1985-01,87.22,160.28,87.48,105.69,76.86,78.45,84.69,125.07,115.18,87.38,99.25,348.24,146.36,96.68,135.49,53.62,190.22,82.95,111.14,90.79,151.95,133.88,111.11,121.1,155.77,84.26,91.2,119.26,93.8,108.7,88.86,92.66,85.56,88.75,117.81,98.09,90.56,87.03,100.87,90.1,100.93,84.87,115.79,98,90.99,98.94,69.44,77.02,120.47,137.37,128.77,134.26,84.79
1985-02,86.97,148.43,86.81,104.21,75.37,77.97,84.05,124.68,115.26,87.07,99.42,346.85,149.64,95.67,134.01,53.25,192.51,82.26,111.2,91.08,148.99,134.37,110.55,123.89,160.01,82.84,90.9,110.54,93.54,107.37,87.31,91.9,84.89,88.49,117.76,97.58,90.87,86.13,103.2,89.19,100.51,83.37,117.71,99.92,89.97,98.69,70.51,77.04,121.24,136.9,132.38,137.65,83.53
